tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,has_addon_streaming,churned
38,54.317154130591824,1976.2252674569277,1,one_year,bank_transfer,False,0
71,95.31549850333111,5874.540110155617,2,month_to_month,debit_card,False,0
4,70.85535130615919,297.5527889687661,3,month_to_month,paypal,False,1
51,40.23886512136294,2046.1890934400883,3,one_year,bank_transfer,True,0
10,84.30011621987147,852.5812971896855,2,month_to_month,debit_card,True,1
23,41.54782803046761,939.8709895823898,1,month_to_month,paypal,True,1
32,59.51246666124031,1989.5125158990909,1,month_to_month,paypal,True,0
17,35.56097460906799,650.3936518763215,3,month_to_month,bank_transfer,False,1
37,69.11829725784406,2465.9207978265495,1,month_to_month,credit_card,False,0
43,71.50799086292125,3155.2116500470115,1,one_year,credit_card,True,0
68,58.13686985323836,3947.0244190783856,4,month_to_month,paypal,True,1
51,84.65421885538713,4521.236719524007,1,one_year,debit_card,True,0
54,70.25157004703667,3901.4547610855934,4,month_to_month,paypal,True,0
63,39.04334334520178,2381.7355670763995,2,month_to_month,bank_transfer,True,0
40,81.05457001799525,3123.6803310139658,1,month_to_month,paypal,True,0
38,44.21329605196097,1460.902053141351,0,month_to_month,credit_card,True,0
50,70.93253685588036,3399.3875063622695,0,one_year,credit_card,False,0
30,87.00974406403817,2587.182411387675,5,month_to_month,debit_card,False,1
11,87.90436804452361,940.0173164468724,4,two_year,debit_card,True,1
71,75.04691662682895,5307.486552315741,1,two_year,credit_card,True,0
9,64.6457834590505,602.3899164941693,0,one_year,debit_card,False,0
27,70.17690613393891,1946.1267990829904,2,one_year,paypal,False,0
61,100.88898956237345,5844.796029565062,1,one_year,credit_card,False,0
39,88.51289242788185,3671.5082746269195,2,month_to_month,credit_card,True,1
27,50.65019845249531,1255.6027093185799,0,month_to_month,paypal,True,0
6,73.77421926822436,467.83702893308674,3,one_year,credit_card,False,0
21,98.37812097390608,2120.445137163899,4,two_year,credit_card,True,1
15,86.73845571248252,1261.4177624454312,4,month_to_month,bank_transfer,False,0
23,84.66107186008759,1916.035442544026,1,two_year,paypal,True,1
32,29.36760862673946,984.5866897491093,2,month_to_month,paypal,False,1
41,107.90767250953334,4235.528307200773,1,one_year,paypal,True,0
4,67.59829509862512,291.2160643744562,2,one_year,paypal,True,1
55,67.12055781557738,4204.614751903982,0,one_year,bank_transfer,False,0
1,71.71998130010431,73.1983988700358,1,month_to_month,bank_transfer,False,1
22,49.0431956226036,1001.7164703548509,1,month_to_month,debit_card,True,1
28,76.3658240530623,2277.5416230920164,3,month_to_month,debit_card,False,0
43,65.5342055589203,2876.114072156314,1,two_year,credit_card,False,0
39,72.97456351840546,2699.783116171413,1,month_to_month,credit_card,False,0
7,57.87626104731733,420.6243998713749,1,month_to_month,debit_card,False,0
8,95.61888417560849,733.9680573083202,1,two_year,debit_card,True,1
24,57.448455175779415,1351.4373730749314,1,one_year,credit_card,False,0
44,97.49497366461308,4317.236717551939,2,one_year,bank_transfer,True,0
27,71.40271036732254,1858.4382036442757,0,month_to_month,debit_card,False,0
62,63.44217874737575,3917.7322738529233,3,one_year,debit_card,False,0
0,61.26408879784341,0.0,1,month_to_month,bank_transfer,False,1
38,43.57271856709461,1546.409454570553,1,two_year,credit_card,True,1
26,99.23681718787199,2632.068218942054,1,month_to_month,bank_transfer,False,1
57,54.78774093979039,3118.971639921196,5,month_to_month,credit_card,False,1
13,71.5592279492008,941.7392411574259,2,month_to_month,credit_card,False,1
71,103.7599088293693,7920.740395265928,1,one_year,paypal,False,1
37,82.42503221790112,3106.7612840981674,1,month_to_month,debit_card,False,0
43,64.82547227225125,2874.025864716918,3,month_to_month,credit_card,False,0
63,83.90754295721297,5686.1206788863155,8,one_year,paypal,True,1
45,78.94841422404757,3326.8764166220117,0,month_to_month,paypal,False,0
48,69.31947994633849,3569.3152923688267,2,two_year,bank_transfer,False,0
71,41.9580800791447,2866.161752382547,0,one_year,debit_card,False,0
22,77.23625889209966,1758.1020676725889,3,month_to_month,bank_transfer,True,0
50,82.03100004687839,3664.470032869283,4,month_to_month,credit_card,False,0
6,63.47512636752344,440.91728200318073,1,two_year,debit_card,True,1
11,72.52562274475139,816.7370078948927,1,one_year,paypal,True,1
44,81.44790216058705,3822.1398710119665,1,month_to_month,bank_transfer,True,0
8,131.19062457993647,992.2846100717122,1,month_to_month,credit_card,False,1
38,64.27373186426372,2844.2620036681215,2,two_year,bank_transfer,False,0
27,110.35618743211784,2962.350488881827,3,one_year,credit_card,True,1
43,67.45493382029424,2946.323608822593,1,two_year,debit_card,True,0
54,67.4752598545347,3673.9407662885906,3,month_to_month,debit_card,True,0
34,109.29271039766175,3834.755526985966,4,month_to_month,paypal,False,0
70,68.28785404517704,4939.561277977605,0,month_to_month,credit_card,True,0
36,83.75384370235564,2789.581387231229,0,month_to_month,bank_transfer,True,1
36,66.61314985957269,2389.6735949828008,3,one_year,credit_card,True,1
29,71.79017999527628,2019.8969003822306,1,month_to_month,paypal,False,0
32,26.27187119965699,783.8243552230934,0,month_to_month,paypal,False,0
32,101.20701859748917,3119.44617842525,3,two_year,paypal,False,0
5,77.04005907875263,390.4796646683946,3,month_to_month,paypal,True,0
32,78.67538244428903,2564.0999880755408,5,month_to_month,debit_card,False,1
70,45.78452844949783,3307.089343898571,2,one_year,paypal,False,1
2,68.1985560838279,124.34338421122075,2,one_year,debit_card,False,1
27,45.68403402982249,1212.393474391403,2,one_year,paypal,True,0
47,49.81699317266316,2523.730773424295,1,month_to_month,credit_card,False,0
17,89.22186972240432,1506.53348967205,0,one_year,debit_card,False,1
58,49.75941998166928,2870.537506644146,2,month_to_month,bank_transfer,True,0
50,72.3620693001292,4104.331304663899,3,month_to_month,bank_transfer,True,1
24,88.99359805632717,2022.8758253017168,2,month_to_month,debit_card,True,0
52,87.2617503609071,4742.3330378191085,3,one_year,debit_card,False,1
18,102.84323383860811,1864.299783946983,3,month_to_month,paypal,True,1
42,77.61658505675346,2934.4446325062713,3,one_year,bank_transfer,True,1
43,70.9261992958828,3029.669313132717,1,month_to_month,debit_card,True,1
4,81.5466548356936,339.84456334081136,1,one_year,debit_card,False,1
30,68.47608655952102,2287.5319491513856,3,month_to_month,bank_transfer,False,0
7,54.690093979155016,400.7120707294371,2,month_to_month,credit_card,False,0
41,76.89634155779576,3128.109473802229,2,month_to_month,paypal,True,0
33,46.908287711473506,1411.6052689909961,3,month_to_month,paypal,True,1
43,74.7023988630333,3189.9133773840736,4,month_to_month,paypal,False,1
24,79.45366184477226,1870.1610085355844,6,month_to_month,credit_card,False,1
55,57.124887723353865,3454.836997481164,3,month_to_month,bank_transfer,False,0
40,51.838751353416995,2112.1094982741165,0,month_to_month,debit_card,False,0
55,106.49758035614231,5861.54729749314,4,month_to_month,debit_card,False,0
61,70.59501489317724,4443.678922409824,1,month_to_month,paypal,False,0
17,92.80418957873471,1464.972998063203,2,month_to_month,bank_transfer,False,1
57,41.7692549084763,2351.2430626168834,2,one_year,credit_card,True,0
29,91.43263679778144,2699.3554585945312,5,one_year,paypal,False,1
11,40.37339878499726,467.3097028484688,3,two_year,paypal,False,0
43,51.046273287216486,2097.9632796286423,3,month_to_month,debit_card,True,0
24,65.50536491573357,1588.60603377217,3,one_year,credit_card,False,0
54,105.51396064731428,5860.9777082154915,1,one_year,credit_card,False,0
28,64.22188238294683,1818.8837665581273,3,month_to_month,bank_transfer,True,0
70,63.53434802967275,4625.386815281856,2,month_to_month,paypal,True,1
18,61.814993867796346,1046.7416971421135,1,month_to_month,bank_transfer,False,1
23,76.60614624355092,1694.0734347933799,0,one_year,debit_card,True,0
18,35.83200214093304,657.0141809333455,2,month_to_month,credit_card,True,0
30,36.7699016052298,1128.2323012047057,1,month_to_month,paypal,False,0
37,82.95148206123372,3030.834608974779,0,month_to_month,bank_transfer,False,0
31,57.12877750098704,1835.7679024734466,2,two_year,bank_transfer,True,0
12,72.73313012507664,809.371558229773,2,month_to_month,credit_card,True,1
0,26.835006745041454,0.0,1,two_year,paypal,True,0
14,102.90665336395924,1443.6515461776692,0,one_year,debit_card,False,0
8,68.6839335785563,544.902746911489,2,month_to_month,bank_transfer,True,0
10,103.64767170680197,1040.275716087538,1,one_year,bank_transfer,True,0
17,28.78942105751375,451.59865444424764,1,month_to_month,credit_card,False,0
31,55.48283558625722,1770.876642361227,2,two_year,credit_card,True,0
54,51.38792890620975,2624.473528506164,3,one_year,debit_card,True,1
38,82.50423861158932,2800.1590082111256,0,two_year,debit_card,False,0
70,53.767998976157855,3778.432888490323,2,one_year,bank_transfer,False,0
9,63.73915428147589,595.559452224026,2,two_year,credit_card,True,1
29,118.22488079279368,3331.9868292530696,2,month_to_month,bank_transfer,True,1
13,55.48366610533552,764.0556883098591,1,month_to_month,debit_card,False,0
37,71.56457628713675,2635.4068703059174,2,one_year,debit_card,False,1
22,91.31955259486269,2283.038555001787,2,month_to_month,paypal,False,0
21,67.42482848540662,1414.8422356049355,6,month_to_month,credit_card,True,1
58,104.99507838892592,5470.757985487266,4,month_to_month,credit_card,True,0
7,81.34341414039389,550.9513310832336,2,month_to_month,bank_transfer,True,0
38,57.00792580810338,2120.803059639054,1,one_year,credit_card,False,0
67,62.23332193734708,4353.746234777118,0,one_year,credit_card,False,0
67,54.986041269916775,3688.5736861655223,1,month_to_month,credit_card,True,0
38,77.24249951885395,2819.7930542282065,0,two_year,paypal,False,0
15,71.56940156354024,1086.2963108252147,6,one_year,credit_card,False,0
13,54.95927492695416,715.441728120351,3,one_year,bank_transfer,True,1
14,50.7800731615136,686.1619849156884,1,one_year,credit_card,False,1
56,85.7038461345924,4875.19502775363,2,two_year,bank_transfer,True,0
10,34.87046558507372,351.1462137227358,3,one_year,credit_card,True,0
54,76.4693010190122,4138.9132376823045,0,month_to_month,debit_card,True,0
5,90.52851361094437,478.53590390745984,1,one_year,debit_card,False,0
33,58.269686981600714,1787.3936526664904,1,month_to_month,paypal,False,0
2,48.49423239557251,96.07621072211316,1,month_to_month,bank_transfer,False,1
10,65.8710848317892,689.2449720362513,3,month_to_month,paypal,False,1
68,87.73652657598407,5699.1715331071755,2,one_year,debit_card,True,0
12,63.277507947473126,763.0322300983324,1,month_to_month,paypal,True,1
6,80.8226167643608,479.2099741386232,1,one_year,debit_card,True,0
41,100.04230295989227,4530.705447466174,2,month_to_month,credit_card,False,0
46,32.04128962997007,1421.2562007316276,2,one_year,bank_transfer,True,0
8,94.7831999684087,770.1416688410238,3,two_year,bank_transfer,False,1
50,80.84390571448512,4148.369722947644,1,month_to_month,debit_card,True,0
6,57.81793712353358,330.434634902051,2,one_year,bank_transfer,True,0
1,61.05854816264271,62.17128631146669,4,month_to_month,bank_transfer,True,1
11,66.23616285897839,729.5471098994323,1,one_year,paypal,True,1
22,70.11062277258542,1572.4022310229973,2,month_to_month,paypal,True,1
31,74.02689706429844,2371.909554558018,6,month_to_month,bank_transfer,True,1
40,89.76568806205317,3894.3447980500905,2,month_to_month,credit_card,False,1
4,74.89878454088937,305.8993615927493,0,month_to_month,debit_card,False,0
20,61.53360902006962,1196.2453388573856,1,two_year,bank_transfer,False,0
19,45.15083025085182,881.210317332012,2,month_to_month,paypal,True,0
29,65.48865957862792,1836.079716758734,0,month_to_month,paypal,False,0
36,60.99122724348293,2102.8772606823964,1,month_to_month,bank_transfer,False,0
7,40.888861573758206,279.4068103059852,3,month_to_month,paypal,False,0
10,78.1227450941088,779.7609575870752,1,one_year,bank_transfer,True,1
34,73.55042451034103,2422.9997652196207,2,month_to_month,bank_transfer,True,0
71,80.62446457185163,5086.945301998925,5,month_to_month,credit_card,True,0
4,49.930411809918326,201.11619209691753,1,month_to_month,bank_transfer,False,1
9,88.17173603226296,743.4216489377296,3,one_year,bank_transfer,False,0
66,84.22927303135094,5375.038342307639,2,month_to_month,bank_transfer,True,1
62,37.420048698794005,2257.4635823625094,1,one_year,paypal,False,1
62,79.2573364450981,4572.468048370763,1,month_to_month,bank_transfer,False,1
36,62.49199672049534,2334.2175776078143,1,month_to_month,credit_card,False,0
4,58.29242996053913,221.69089247898603,2,month_to_month,debit_card,True,1
45,51.09486896253247,2362.0295072692156,2,month_to_month,debit_card,False,0
2,53.59977594720995,99.3279126671628,1,month_to_month,credit_card,True,1
13,77.14729944311348,1014.5963022596808,7,month_to_month,credit_card,True,1
29,65.45158738488688,1927.9147469430466,2,month_to_month,bank_transfer,False,0
55,52.981135523768586,2918.104959061201,1,month_to_month,debit_card,False,0
66,75.92201179246541,4639.03677838165,1,one_year,credit_card,True,0
10,68.8904796748733,726.714462509034,3,one_year,bank_transfer,False,1
40,77.23201043687168,3131.0229021031078,2,month_to_month,debit_card,False,1
67,104.28760640713205,6715.264153576713,3,two_year,debit_card,False,0
55,94.4294440041514,5120.748651277497,0,month_to_month,debit_card,True,1
0,62.68191509725091,0.0,4,month_to_month,bank_transfer,False,1
28,17.852689418630323,509.4158887554693,5,one_year,paypal,False,1
65,66.22262301391046,4441.115722488297,3,one_year,debit_card,False,0
42,78.5389922157837,3619.7388867375735,2,two_year,paypal,False,0
23,66.69601681739127,1651.1243826798507,1,one_year,credit_card,False,0
65,29.430611623369103,1922.3649288496006,2,one_year,credit_card,False,0
38,81.48708566558471,3166.6550726184432,0,month_to_month,debit_card,False,0
63,51.70889906412156,3330.3560278366167,1,month_to_month,bank_transfer,False,0
59,75.53639458661641,4306.72160886082,1,month_to_month,debit_card,False,0
53,82.88296674303965,4223.030522315926,2,month_to_month,bank_transfer,False,1
6,73.61919914842264,491.5646368889536,2,month_to_month,bank_transfer,False,0
5,59.064431554715526,297.3335396216954,4,one_year,bank_transfer,False,1
7,56.74295555726589,367.08552277301476,0,month_to_month,bank_transfer,False,0
61,85.1423673734889,5490.8128216830855,5,month_to_month,debit_card,False,1
53,82.22122400147886,4098.870268468392,3,one_year,debit_card,False,0
47,26.88786242832899,1326.3037119643743,1,month_to_month,credit_card,False,1
8,58.14148259359201,445.1203567276276,1,month_to_month,paypal,False,1
38,48.737025796891544,1815.227637512619,2,month_to_month,credit_card,False,0
29,85.0574433429776,2411.6867840709965,1,month_to_month,paypal,False,0
52,63.14310694180327,3632.955483442186,0,one_year,debit_card,False,1
28,67.19432424518803,1856.3046682552983,1,one_year,debit_card,False,1
35,64.59206888393282,2143.3500376024867,2,two_year,credit_card,True,0
54,61.97490121360352,3064.106736420961,3,one_year,debit_card,True,1
33,96.76392265877307,3176.9612237842275,2,two_year,debit_card,True,1
59,68.28854640422749,4075.1008396908032,3,one_year,bank_transfer,False,0
71,76.49755248813653,5367.353799470642,7,month_to_month,bank_transfer,False,0
13,87.51311063706602,1114.4490899902034,2,month_to_month,paypal,False,0
13,129.92478190796285,1787.1508893772357,3,one_year,paypal,True,1
70,65.58233586898282,4745.3867516611635,2,one_year,paypal,False,0
47,78.4323365981966,3780.262600478228,4,one_year,credit_card,True,1
12,69.20475537143652,788.2281444291566,3,month_to_month,credit_card,False,1
55,56.6282428510502,3195.037859921811,1,one_year,credit_card,False,1
5,69.96163199981892,368.1900545422841,2,one_year,debit_card,True,0
38,41.224497455196015,1439.4024273526406,2,two_year,debit_card,False,0
49,92.18848378384114,4185.244114038863,1,two_year,credit_card,True,0
6,47.517189636712786,288.7272086119614,1,one_year,paypal,False,1
57,78.21942218060023,4429.0789892209095,2,month_to_month,bank_transfer,True,0
45,29.53829493933882,1452.098955172886,1,two_year,debit_card,True,0
